-0.888082,-0.126614,0.918032,0.810113,-0.239414,0.390929,0.967119,0.508498,0.960112,-0.638700,-0.819399,-0.165593,0.531131,-0.038855,0.338824,0.136396,-0.542838,0.880244,-0.115090,0.566072,-0.268268,0.563342,-0.985823,0.001880,-0.024649,-0.968294,-0.844542,-0.066059,0.057898,-0.667608,-0.039850,0.139498,0.346756,0.156833,0.681216,0.242274,-0.293103,-0.329107,-0.077066,0.954519,-0.577613,0.889516,-0.411939,0.571115,0.003250,-0.957363,0.881220,0.388978,0.936976,0.273524,-0.302779,0.065569,0.186899,0.549508,-0.197796,-0.397204,-0.549817,-0.978887,0.772323,0.938512,0.279629,-0.752564,0.986522,0.441327,-0.581461,-0.551517,-0.026072,0.985992,-0.807784,-0.827890,0.957928,-0.340751,-0.160009,0.978396,0.353680,0.331438,0.886701,0.659841,-0.218596,0.962482,-0.509154,0.874605,0.200520,0.265286,-0.088792,0.871288,-0.018029,-0.569172,-0.952042,-0.338008,-0.907963,-0.979319,0.105763,0.609083,-0.112940,0.820359,0.614239,-0.398345,0.013526,-0.683528,-0.736163,-0.371157,-0.666376,0.399421,0.364214,-0.999553,-0.636784,-0.415959,-0.714103,0.350963,-0.566876,0.673835,-0.968819,-0.072663,-0.786723,0.774600,-0.710385,0.601043,0.186476,-0.595998,0.504744,-0.377347,-0.530641,-0.813579,0.613858,0.710992,0.374249,0.481015,0.746805,-0.108382,0.303420,0.281520,-0.965185,0.704120,0.246302,0.518034,0.251036,-0.648720,0.374055,0.617920,-0.548816,0.976617,0.453071,-0.762131,0.365077,0.891887,0.818469,0.063842,0.749009,0.147769,0.378362,-0.311546,0.589131,-0.877192,0.818719,-0.406740,0.552128,0.458358,0.444524,-0.732137,-0.261583,-0.026325,-0.621152,0.992344,-0.459041,0.301956,0.720382,0.189042,-0.106516,0.911343,-0.818836,-0.127842,-0.542197,0.555316,0.282298,0.491055,0.625281,0.212131,-0.472946,0.015617,-0.431173,0.612402,0.980300,-0.758764,-0.796876,-0.250430,-0.754215,-0.132333,0.520983,0.491006,0.058485,0.513874,-0.558024,-0.134057,0.515653,-0.788632,0.128003,0.158407,-0.941913,-0.356762,-0.457508,0.297445,-0.116354,-0.062552,-0.882857,-0.837471,0.062134,0.674420,0.044534,0.840970,-0.863451,0.104967,0.930282,-0.982259,-0.441267,-0.396444,0.594466,0.341698,0.937591,0.302688,0.413804,0.909427,0.318501,0.477343,-0.518238,0.766679,0.872619,-0.863488,0.104711,0.830518,-0.062120
-0.126614,0.918032,0.810113,-0.239414,0.390929,0.967119,0.508498,0.960112,-0.638700,-0.819399,-0.165593,0.531131,-0.038855,0.338824,0.136396,-0.542838,0.880244,-0.115090,0.566072,-0.268268,0.563342,-0.985823,0.001880,-0.024649,-0.968294,-0.844542,-0.066059,0.057898,-0.667608,-0.039850,0.139498,0.346756,0.156833,0.681216,0.242274,-0.293103,-0.329107,-0.077066,0.954519,-0.577613,0.889516,-0.411939,0.571115,0.003250,-0.957363,0.881220,0.388978,0.936976,0.273524,-0.302779,0.065569,0.186899,0.549508,-0.197796,-0.397204,-0.549817,-0.978887,0.772323,0.938512,0.279629,-0.752564,0.986522,0.441327,-0.581461,-0.551517,-0.026072,0.985992,-0.807784,-0.827890,0.957928,-0.340751,-0.160009,0.978396,0.353680,0.331438,0.886701,0.659841,-0.218596,0.962482,-0.509154,0.874605,0.200520,0.265286,-0.088792,0.871288,-0.018029,-0.569172,-0.952042,-0.338008,-0.907963,-0.979319,0.105763,0.609083,-0.112940,0.820359,0.614239,-0.398345,0.013526,-0.683528,-0.736163,-0.371157,-0.666376,0.399421,0.364214,-0.999553,-0.636784,-0.415959,-0.714103,0.350963,-0.566876,0.673835,-0.968819,-0.072663,-0.786723,0.774600,-0.710385,0.601043,0.186476,-0.595998,0.504744,-0.377347,-0.530641,-0.813579,0.613858,0.710992,0.374249,0.481015,0.746805,-0.108382,0.303420,0.281520,-0.965185,0.704120,0.246302,0.518034,0.251036,-0.648720,0.374055,0.617920,-0.548816,0.976617,0.453071,-0.762131,0.365077,0.891887,0.818469,0.063842,0.749009,0.147769,0.378362,-0.311546,0.589131,-0.877192,0.818719,-0.406740,0.552128,0.458358,0.444524,-0.732137,-0.261583,-0.026325,-0.621152,0.992344,-0.459041,0.301956,0.720382,0.189042,-0.106516,0.911343,-0.818836,-0.127842,-0.542197,0.555316,0.282298,0.491055,0.625281,0.212131,-0.472946,0.015617,-0.431173,0.612402,0.980300,-0.758764,-0.796876,-0.250430,-0.754215,-0.132333,0.520983,0.491006,0.058485,0.513874,-0.558024,-0.134057,0.515653,-0.788632,0.128003,0.158407,-0.941913,-0.356762,-0.457508,0.297445,-0.116354,-0.062552,-0.882857,-0.837471,0.062134,0.674420,0.044534,0.840970,-0.863451,0.104967,0.930282,-0.982259,-0.441267,-0.396444,0.594466,0.341698,0.937591,0.302688,0.413804,0.909427,0.318501,0.477343,-0.518238,0.766679,0.872619,-0.863488,0.104711,0.830518,-0.062120,0.613634
0.918032,0.810113,-0.239414,0.390929,0.967119,0.508498,0.960112,-0.638700,-0.819399,-0.165593,0.531131,-0.038855,0.338824,0.136396,-0.542838,0.880244,-0.115090,0.566072,-0.268268,0.563342,-0.985823,0.001880,-0.024649,-0.968294,-0.844542,-0.066059,0.057898,-0.667608,-0.039850,0.139498,0.346756,0.156833,0.681216,0.242274,-0.293103,-0.329107,-0.077066,0.954519,-0.577613,0.889516,-0.411939,0.571115,0.003250,-0.957363,0.881220,0.388978,0.936976,0.273524,-0.302779,0.065569,0.186899,0.549508,-0.197796,-0.397204,-0.549817,-0.978887,0.772323,0.938512,0.279629,-0.752564,0.986522,0.441327,-0.581461,-0.551517,-0.026072,0.985992,-0.807784,-0.827890,0.957928,-0.340751,-0.160009,0.978396,0.353680,0.331438,0.886701,0.659841,-0.218596,0.962482,-0.509154,0.874605,0.200520,0.265286,-0.088792,0.871288,-0.018029,-0.569172,-0.952042,-0.338008,-0.907963,-0.979319,0.105763,0.609083,-0.112940,0.820359,0.614239,-0.398345,0.013526,-0.683528,-0.736163,-0.371157,-0.666376,0.399421,0.364214,-0.999553,-0.636784,-0.415959,-0.714103,0.350963,-0.566876,0.673835,-0.968819,-0.072663,-0.786723,0.774600,-0.710385,0.601043,0.186476,-0.595998,0.504744,-0.377347,-0.530641,-0.813579,0.613858,0.710992,0.374249,0.481015,0.746805,-0.108382,0.303420,0.281520,-0.965185,0.704120,0.246302,0.518034,0.251036,-0.648720,0.374055,0.617920,-0.548816,0.976617,0.453071,-0.762131,0.365077,0.891887,0.818469,0.063842,0.749009,0.147769,0.378362,-0.311546,0.589131,-0.877192,0.818719,-0.406740,0.552128,0.458358,0.444524,-0.732137,-0.261583,-0.026325,-0.621152,0.992344,-0.459041,0.301956,0.720382,0.189042,-0.106516,0.911343,-0.818836,-0.127842,-0.542197,0.555316,0.282298,0.491055,0.625281,0.212131,-0.472946,0.015617,-0.431173,0.612402,0.980300,-0.758764,-0.796876,-0.250430,-0.754215,-0.132333,0.520983,0.491006,0.058485,0.513874,-0.558024,-0.134057,0.515653,-0.788632,0.128003,0.158407,-0.941913,-0.356762,-0.457508,0.297445,-0.116354,-0.062552,-0.882857,-0.837471,0.062134,0.674420,0.044534,0.840970,-0.863451,0.104967,0.930282,-0.982259,-0.441267,-0.396444,0.594466,0.341698,0.937591,0.302688,0.413804,0.909427,0.318501,0.477343,-0.518238,0.766679,0.872619,-0.863488,0.104711,0.830518,-0.062120,0.613634,-0.011687
0.810113,-0.239414,0.390929,0.967119,0.508498,0.960112,-0.638700,-0.819399,-0.165593,0.531131,-0.038855,0.338824,0.136396,-0.542838,0.880244,-0.115090,0.566072,-0.268268,0.563342,-0.985823,0.001880,-0.024649,-0.968294,-0.844542,-0.066059,0.057898,-0.667608,-0.039850,0.139498,0.346756,0.156833,0.681216,0.242274,-0.293103,-0.329107,-0.077066,0.954519,-0.577613,0.889516,-0.411939,0.571115,0.003250,-0.957363,0.881220,0.388978,0.936976,0.273524,-0.302779,0.065569,0.186899,0.549508,-0.197796,-0.397204,-0.549817,-0.978887,0.772323,0.938512,0.279629,-0.752564,0.986522,0.441327,-0.581461,-0.551517,-0.026072,0.985992,-0.807784,-0.827890,0.957928,-0.340751,-0.160009,0.978396,0.353680,0.331438,0.886701,0.659841,-0.218596,0.962482,-0.509154,0.874605,0.200520,0.265286,-0.088792,0.871288,-0.018029,-0.569172,-0.952042,-0.338008,-0.907963,-0.979319,0.105763,0.609083,-0.112940,0.820359,0.614239,-0.398345,0.013526,-0.683528,-0.736163,-0.371157,-0.666376,0.399421,0.364214,-0.999553,-0.636784,-0.415959,-0.714103,0.350963,-0.566876,0.673835,-0.968819,-0.072663,-0.786723,0.774600,-0.710385,0.601043,0.186476,-0.595998,0.504744,-0.377347,-0.530641,-0.813579,0.613858,0.710992,0.374249,0.481015,0.746805,-0.108382,0.303420,0.281520,-0.965185,0.704120,0.246302,0.518034,0.251036,-0.648720,0.374055,0.617920,-0.548816,0.976617,0.453071,-0.762131,0.365077,0.891887,0.818469,0.063842,0.749009,0.147769,0.378362,-0.311546,0.589131,-0.877192,0.818719,-0.406740,0.552128,0.458358,0.444524,-0.732137,-0.261583,-0.026325,-0.621152,0.992344,-0.459041,0.301956,0.720382,0.189042,-0.106516,0.911343,-0.818836,-0.127842,-0.542197,0.555316,0.282298,0.491055,0.625281,0.212131,-0.472946,0.015617,-0.431173,0.612402,0.980300,-0.758764,-0.796876,-0.250430,-0.754215,-0.132333,0.520983,0.491006,0.058485,0.513874,-0.558024,-0.134057,0.515653,-0.788632,0.128003,0.158407,-0.941913,-0.356762,-0.457508,0.297445,-0.116354,-0.062552,-0.882857,-0.837471,0.062134,0.674420,0.044534,0.840970,-0.863451,0.104967,0.930282,-0.982259,-0.441267,-0.396444,0.594466,0.341698,0.937591,0.302688,0.413804,0.909427,0.318501,0.477343,-0.518238,0.766679,0.872619,-0.863488,0.104711,0.830518,-0.062120,0.613634,-0.011687,-0.517100
-0.239414,0.390929,0.967119,0.508498,0.960112,-0.638700,-0.819399,-0.165593,0.531131,-0.038855,0.338824,0.136396,-0.542838,0.880244,-0.115090,0.566072,-0.268268,0.563342,-0.985823,0.001880,-0.024649,-0.968294,-0.844542,-0.066059,0.057898,-0.667608,-0.039850,0.139498,0.346756,0.156833,0.681216,0.242274,-0.293103,-0.329107,-0.077066,0.954519,-0.577613,0.889516,-0.411939,0.571115,0.003250,-0.957363,0.881220,0.388978,0.936976,0.273524,-0.302779,0.065569,0.186899,0.549508,-0.197796,-0.397204,-0.549817,-0.978887,0.772323,0.938512,0.279629,-0.752564,0.986522,0.441327,-0.581461,-0.551517,-0.026072,0.985992,-0.807784,-0.827890,0.957928,-0.340751,-0.160009,0.978396,0.353680,0.331438,0.886701,0.659841,-0.218596,0.962482,-0.509154,0.874605,0.200520,0.265286,-0.088792,0.871288,-0.018029,-0.569172,-0.952042,-0.338008,-0.907963,-0.979319,0.105763,0.609083,-0.112940,0.820359,0.614239,-0.398345,0.013526,-0.683528,-0.736163,-0.371157,-0.666376,0.399421,0.364214,-0.999553,-0.636784,-0.415959,-0.714103,0.350963,-0.566876,0.673835,-0.968819,-0.072663,-0.786723,0.774600,-0.710385,0.601043,0.186476,-0.595998,0.504744,-0.377347,-0.530641,-0.813579,0.613858,0.710992,0.374249,0.481015,0.746805,-0.108382,0.303420,0.281520,-0.965185,0.704120,0.246302,0.518034,0.251036,-0.648720,0.374055,0.617920,-0.548816,0.976617,0.453071,-0.762131,0.365077,0.891887,0.818469,0.063842,0.749009,0.147769,0.378362,-0.311546,0.589131,-0.877192,0.818719,-0.406740,0.552128,0.458358,0.444524,-0.732137,-0.261583,-0.026325,-0.621152,0.992344,-0.459041,0.301956,0.720382,0.189042,-0.106516,0.911343,-0.818836,-0.127842,-0.542197,0.555316,0.282298,0.491055,0.625281,0.212131,-0.472946,0.015617,-0.431173,0.612402,0.980300,-0.758764,-0.796876,-0.250430,-0.754215,-0.132333,0.520983,0.491006,0.058485,0.513874,-0.558024,-0.134057,0.515653,-0.788632,0.128003,0.158407,-0.941913,-0.356762,-0.457508,0.297445,-0.116354,-0.062552,-0.882857,-0.837471,0.062134,0.674420,0.044534,0.840970,-0.863451,0.104967,0.930282,-0.982259,-0.441267,-0.396444,0.594466,0.341698,0.937591,0.302688,0.413804,0.909427,0.318501,0.477343,-0.518238,0.766679,0.872619,-0.863488,0.104711,0.830518,-0.062120,0.613634,-0.011687,-0.517100,0.526724
0.390929,0.967119,0.508498,0.960112,-0.638700,-0.819399,-0.165593,0.531131,-0.038855,0.338824,0.136396,-0.542838,0.880244,-0.115090,0.566072,-0.268268,0.563342,-0.985823,0.001880,-0.024649,-0.968294,-0.844542,-0.066059,0.057898,-0.667608,-0.039850,0.139498,0.346756,0.156833,0.681216,0.242274,-0.293103,-0.329107,-0.077066,0.954519,-0.577613,0.889516,-0.411939,0.571115,0.003250,-0.957363,0.881220,0.388978,0.936976,0.273524,-0.302779,0.065569,0.186899,0.549508,-0.197796,-0.397204,-0.549817,-0.978887,0.772323,0.938512,0.279629,-0.752564,0.986522,0.441327,-0.581461,-0.551517,-0.026072,0.985992,-0.807784,-0.827890,0.957928,-0.340751,-0.160009,0.978396,0.353680,0.331438,0.886701,0.659841,-0.218596,0.962482,-0.509154,0.874605,0.200520,0.265286,-0.088792,0.871288,-0.018029,-0.569172,-0.952042,-0.338008,-0.907963,-0.979319,0.105763,0.609083,-0.112940,0.820359,0.614239,-0.398345,0.013526,-0.683528,-0.736163,-0.371157,-0.666376,0.399421,0.364214,-0.999553,-0.636784,-0.415959,-0.714103,0.350963,-0.566876,0.673835,-0.968819,-0.072663,-0.786723,0.774600,-0.710385,0.601043,0.186476,-0.595998,0.504744,-0.377347,-0.530641,-0.813579,0.613858,0.710992,0.374249,0.481015,0.746805,-0.108382,0.303420,0.281520,-0.965185,0.704120,0.246302,0.518034,0.251036,-0.648720,0.374055,0.617920,-0.548816,0.976617,0.453071,-0.762131,0.365077,0.891887,0.818469,0.063842,0.749009,0.147769,0.378362,-0.311546,0.589131,-0.877192,0.818719,-0.406740,0.552128,0.458358,0.444524,-0.732137,-0.261583,-0.026325,-0.621152,0.992344,-0.459041,0.301956,0.720382,0.189042,-0.106516,0.911343,-0.818836,-0.127842,-0.542197,0.555316,0.282298,0.491055,0.625281,0.212131,-0.472946,0.015617,-0.431173,0.612402,0.980300,-0.758764,-0.796876,-0.250430,-0.754215,-0.132333,0.520983,0.491006,0.058485,0.513874,-0.558024,-0.134057,0.515653,-0.788632,0.128003,0.158407,-0.941913,-0.356762,-0.457508,0.297445,-0.116354,-0.062552,-0.882857,-0.837471,0.062134,0.674420,0.044534,0.840970,-0.863451,0.104967,0.930282,-0.982259,-0.441267,-0.396444,0.594466,0.341698,0.937591,0.302688,0.413804,0.909427,0.318501,0.477343,-0.518238,0.766679,0.872619,-0.863488,0.104711,0.830518,-0.062120,0.613634,-0.011687,-0.517100,0.526724,0.756627
0.967119,0.508498,0.960112,-0.638700,-0.819399,-0.165593,0.531131,-0.038855,0.338824,0.136396,-0.542838,0.880244,-0.115090,0.566072,-0.268268,0.563342,-0.985823,0.001880,-0.024649,-0.968294,-0.844542,-0.066059,0.057898,-0.667608,-0.039850,0.139498,0.346756,0.156833,0.681216,0.242274,-0.293103,-0.329107,-0.077066,0.954519,-0.577613,0.889516,-0.411939,0.571115,0.003250,-0.957363,0.881220,0.388978,0.936976,0.273524,-0.302779,0.065569,0.186899,0.549508,-0.197796,-0.397204,-0.549817,-0.978887,0.772323,0.938512,0.279629,-0.752564,0.986522,0.441327,-0.581461,-0.551517,-0.026072,0.985992,-0.807784,-0.827890,0.957928,-0.340751,-0.160009,0.978396,0.353680,0.331438,0.886701,0.659841,-0.218596,0.962482,-0.509154,0.874605,0.200520,0.265286,-0.088792,0.871288,-0.018029,-0.569172,-0.952042,-0.338008,-0.907963,-0.979319,0.105763,0.609083,-0.112940,0.820359,0.614239,-0.398345,0.013526,-0.683528,-0.736163,-0.371157,-0.666376,0.399421,0.364214,-0.999553,-0.636784,-0.415959,-0.714103,0.350963,-0.566876,0.673835,-0.968819,-0.072663,-0.786723,0.774600,-0.710385,0.601043,0.186476,-0.595998,0.504744,-0.377347,-0.530641,-0.813579,0.613858,0.710992,0.374249,0.481015,0.746805,-0.108382,0.303420,0.281520,-0.965185,0.704120,0.246302,0.518034,0.251036,-0.648720,0.374055,0.617920,-0.548816,0.976617,0.453071,-0.762131,0.365077,0.891887,0.818469,0.063842,0.749009,0.147769,0.378362,-0.311546,0.589131,-0.877192,0.818719,-0.406740,0.552128,0.458358,0.444524,-0.732137,-0.261583,-0.026325,-0.621152,0.992344,-0.459041,0.301956,0.720382,0.189042,-0.106516,0.911343,-0.818836,-0.127842,-0.542197,0.555316,0.282298,0.491055,0.625281,0.212131,-0.472946,0.015617,-0.431173,0.612402,0.980300,-0.758764,-0.796876,-0.250430,-0.754215,-0.132333,0.520983,0.491006,0.058485,0.513874,-0.558024,-0.134057,0.515653,-0.788632,0.128003,0.158407,-0.941913,-0.356762,-0.457508,0.297445,-0.116354,-0.062552,-0.882857,-0.837471,0.062134,0.674420,0.044534,0.840970,-0.863451,0.104967,0.930282,-0.982259,-0.441267,-0.396444,0.594466,0.341698,0.937591,0.302688,0.413804,0.909427,0.318501,0.477343,-0.518238,0.766679,0.872619,-0.863488,0.104711,0.830518,-0.062120,0.613634,-0.011687,-0.517100,0.526724,0.756627,0.412573
0.508498,0.960112,-0.638700,-0.819399,-0.165593,0.531131,-0.038855,0.338824,0.136396,-0.542838,0.880244,-0.115090,0.566072,-0.268268,0.563342,-0.985823,0.001880,-0.024649,-0.968294,-0.844542,-0.066059,0.057898,-0.667608,-0.039850,0.139498,0.346756,0.156833,0.681216,0.242274,-0.293103,-0.329107,-0.077066,0.954519,-0.577613,0.889516,-0.411939,0.571115,0.003250,-0.957363,0.881220,0.388978,0.936976,0.273524,-0.302779,0.065569,0.186899,0.549508,-0.197796,-0.397204,-0.549817,-0.978887,0.772323,0.938512,0.279629,-0.752564,0.986522,0.441327,-0.581461,-0.551517,-0.026072,0.985992,-0.807784,-0.827890,0.957928,-0.340751,-0.160009,0.978396,0.353680,0.331438,0.886701,0.659841,-0.218596,0.962482,-0.509154,0.874605,0.200520,0.265286,-0.088792,0.871288,-0.018029,-0.569172,-0.952042,-0.338008,-0.907963,-0.979319,0.105763,0.609083,-0.112940,0.820359,0.614239,-0.398345,0.013526,-0.683528,-0.736163,-0.371157,-0.666376,0.399421,0.364214,-0.999553,-0.636784,-0.415959,-0.714103,0.350963,-0.566876,0.673835,-0.968819,-0.072663,-0.786723,0.774600,-0.710385,0.601043,0.186476,-0.595998,0.504744,-0.377347,-0.530641,-0.813579,0.613858,0.710992,0.374249,0.481015,0.746805,-0.108382,0.303420,0.281520,-0.965185,0.704120,0.246302,0.518034,0.251036,-0.648720,0.374055,0.617920,-0.548816,0.976617,0.453071,-0.762131,0.365077,0.891887,0.818469,0.063842,0.749009,0.147769,0.378362,-0.311546,0.589131,-0.877192,0.818719,-0.406740,0.552128,0.458358,0.444524,-0.732137,-0.261583,-0.026325,-0.621152,0.992344,-0.459041,0.301956,0.720382,0.189042,-0.106516,0.911343,-0.818836,-0.127842,-0.542197,0.555316,0.282298,0.491055,0.625281,0.212131,-0.472946,0.015617,-0.431173,0.612402,0.980300,-0.758764,-0.796876,-0.250430,-0.754215,-0.132333,0.520983,0.491006,0.058485,0.513874,-0.558024,-0.134057,0.515653,-0.788632,0.128003,0.158407,-0.941913,-0.356762,-0.457508,0.297445,-0.116354,-0.062552,-0.882857,-0.837471,0.062134,0.674420,0.044534,0.840970,-0.863451,0.104967,0.930282,-0.982259,-0.441267,-0.396444,0.594466,0.341698,0.937591,0.302688,0.413804,0.909427,0.318501,0.477343,-0.518238,0.766679,0.872619,-0.863488,0.104711,0.830518,-0.062120,0.613634,-0.011687,-0.517100,0.526724,0.756627,0.412573,-0.834362
0.960112,-0.638700,-0.819399,-0.165593,0.531131,-0.038855,0.338824,0.136396,-0.542838,0.880244,-0.115090,0.566072,-0.268268,0.563342,-0.985823,0.001880,-0.024649,-0.968294,-0.844542,-0.066059,0.057898,-0.667608,-0.039850,0.139498,0.346756,0.156833,0.681216,0.242274,-0.293103,-0.329107,-0.077066,0.954519,-0.577613,0.889516,-0.411939,0.571115,0.003250,-0.957363,0.881220,0.388978,0.936976,0.273524,-0.302779,0.065569,0.186899,0.549508,-0.197796,-0.397204,-0.549817,-0.978887,0.772323,0.938512,0.279629,-0.752564,0.986522,0.441327,-0.581461,-0.551517,-0.026072,0.985992,-0.807784,-0.827890,0.957928,-0.340751,-0.160009,0.978396,0.353680,0.331438,0.886701,0.659841,-0.218596,0.962482,-0.509154,0.874605,0.200520,0.265286,-0.088792,0.871288,-0.018029,-0.569172,-0.952042,-0.338008,-0.907963,-0.979319,0.105763,0.609083,-0.112940,0.820359,0.614239,-0.398345,0.013526,-0.683528,-0.736163,-0.371157,-0.666376,0.399421,0.364214,-0.999553,-0.636784,-0.415959,-0.714103,0.350963,-0.566876,0.673835,-0.968819,-0.072663,-0.786723,0.774600,-0.710385,0.601043,0.186476,-0.595998,0.504744,-0.377347,-0.530641,-0.813579,0.613858,0.710992,0.374249,0.481015,0.746805,-0.108382,0.303420,0.281520,-0.965185,0.704120,0.246302,0.518034,0.251036,-0.648720,0.374055,0.617920,-0.548816,0.976617,0.453071,-0.762131,0.365077,0.891887,0.818469,0.063842,0.749009,0.147769,0.378362,-0.311546,0.589131,-0.877192,0.818719,-0.406740,0.552128,0.458358,0.444524,-0.732137,-0.261583,-0.026325,-0.621152,0.992344,-0.459041,0.301956,0.720382,0.189042,-0.106516,0.911343,-0.818836,-0.127842,-0.542197,0.555316,0.282298,0.491055,0.625281,0.212131,-0.472946,0.015617,-0.431173,0.612402,0.980300,-0.758764,-0.796876,-0.250430,-0.754215,-0.132333,0.520983,0.491006,0.058485,0.513874,-0.558024,-0.134057,0.515653,-0.788632,0.128003,0.158407,-0.941913,-0.356762,-0.457508,0.297445,-0.116354,-0.062552,-0.882857,-0.837471,0.062134,0.674420,0.044534,0.840970,-0.863451,0.104967,0.930282,-0.982259,-0.441267,-0.396444,0.594466,0.341698,0.937591,0.302688,0.413804,0.909427,0.318501,0.477343,-0.518238,0.766679,0.872619,-0.863488,0.104711,0.830518,-0.062120,0.613634,-0.011687,-0.517100,0.526724,0.756627,0.412573,-0.834362,0.203833
-0.638700,-0.819399,-0.165593,0.531131,-0.038855,0.338824,0.136396,-0.542838,0.880244,-0.115090,0.566072,-0.268268,0.563342,-0.985823,0.001880,-0.024649,-0.968294,-0.844542,-0.066059,0.057898,-0.667608,-0.039850,0.139498,0.346756,0.156833,0.681216,0.242274,-0.293103,-0.329107,-0.077066,0.954519,-0.577613,0.889516,-0.411939,0.571115,0.003250,-0.957363,0.881220,0.388978,0.936976,0.273524,-0.302779,0.065569,0.186899,0.549508,-0.197796,-0.397204,-0.549817,-0.978887,0.772323,0.938512,0.279629,-0.752564,0.986522,0.441327,-0.581461,-0.551517,-0.026072,0.985992,-0.807784,-0.827890,0.957928,-0.340751,-0.160009,0.978396,0.353680,0.331438,0.886701,0.659841,-0.218596,0.962482,-0.509154,0.874605,0.200520,0.265286,-0.088792,0.871288,-0.018029,-0.569172,-0.952042,-0.338008,-0.907963,-0.979319,0.105763,0.609083,-0.112940,0.820359,0.614239,-0.398345,0.013526,-0.683528,-0.736163,-0.371157,-0.666376,0.399421,0.364214,-0.999553,-0.636784,-0.415959,-0.714103,0.350963,-0.566876,0.673835,-0.968819,-0.072663,-0.786723,0.774600,-0.710385,0.601043,0.186476,-0.595998,0.504744,-0.377347,-0.530641,-0.813579,0.613858,0.710992,0.374249,0.481015,0.746805,-0.108382,0.303420,0.281520,-0.965185,0.704120,0.246302,0.518034,0.251036,-0.648720,0.374055,0.617920,-0.548816,0.976617,0.453071,-0.762131,0.365077,0.891887,0.818469,0.063842,0.749009,0.147769,0.378362,-0.311546,0.589131,-0.877192,0.818719,-0.406740,0.552128,0.458358,0.444524,-0.732137,-0.261583,-0.026325,-0.621152,0.992344,-0.459041,0.301956,0.720382,0.189042,-0.106516,0.911343,-0.818836,-0.127842,-0.542197,0.555316,0.282298,0.491055,0.625281,0.212131,-0.472946,0.015617,-0.431173,0.612402,0.980300,-0.758764,-0.796876,-0.250430,-0.754215,-0.132333,0.520983,0.491006,0.058485,0.513874,-0.558024,-0.134057,0.515653,-0.788632,0.128003,0.158407,-0.941913,-0.356762,-0.457508,0.297445,-0.116354,-0.062552,-0.882857,-0.837471,0.062134,0.674420,0.044534,0.840970,-0.863451,0.104967,0.930282,-0.982259,-0.441267,-0.396444,0.594466,0.341698,0.937591,0.302688,0.413804,0.909427,0.318501,0.477343,-0.518238,0.766679,0.872619,-0.863488,0.104711,0.830518,-0.062120,0.613634,-0.011687,-0.517100,0.526724,0.756627,0.412573,-0.834362,0.203833,0.956883
-0.819399,-0.165593,0.531131,-0.038855,0.338824,0.136396,-0.542838,0.880244,-0.115090,0.566072,-0.268268,0.563342,-0.985823,0.001880,-0.024649,-0.968294,-0.844542,-0.066059,0.057898,-0.667608,-0.039850,0.139498,0.346756,0.156833,0.681216,0.242274,-0.293103,-0.329107,-0.077066,0.954519,-0.577613,0.889516,-0.411939,0.571115,0.003250,-0.957363,0.881220,0.388978,0.936976,0.273524,-0.302779,0.065569,0.186899,0.549508,-0.197796,-0.397204,-0.549817,-0.978887,0.772323,0.938512,0.279629,-0.752564,0.986522,0.441327,-0.581461,-0.551517,-0.026072,0.985992,-0.807784,-0.827890,0.957928,-0.340751,-0.160009,0.978396,0.353680,0.331438,0.886701,0.659841,-0.218596,0.962482,-0.509154,0.874605,0.200520,0.265286,-0.088792,0.871288,-0.018029,-0.569172,-0.952042,-0.338008,-0.907963,-0.979319,0.105763,0.609083,-0.112940,0.820359,0.614239,-0.398345,0.013526,-0.683528,-0.736163,-0.371157,-0.666376,0.399421,0.364214,-0.999553,-0.636784,-0.415959,-0.714103,0.350963,-0.566876,0.673835,-0.968819,-0.072663,-0.786723,0.774600,-0.710385,0.601043,0.186476,-0.595998,0.504744,-0.377347,-0.530641,-0.813579,0.613858,0.710992,0.374249,0.481015,0.746805,-0.108382,0.303420,0.281520,-0.965185,0.704120,0.246302,0.518034,0.251036,-0.648720,0.374055,0.617920,-0.548816,0.976617,0.453071,-0.762131,0.365077,0.891887,0.818469,0.063842,0.749009,0.147769,0.378362,-0.311546,0.589131,-0.877192,0.818719,-0.406740,0.552128,0.458358,0.444524,-0.732137,-0.261583,-0.026325,-0.621152,0.992344,-0.459041,0.301956,0.720382,0.189042,-0.106516,0.911343,-0.818836,-0.127842,-0.542197,0.555316,0.282298,0.491055,0.625281,0.212131,-0.472946,0.015617,-0.431173,0.612402,0.980300,-0.758764,-0.796876,-0.250430,-0.754215,-0.132333,0.520983,0.491006,0.058485,0.513874,-0.558024,-0.134057,0.515653,-0.788632,0.128003,0.158407,-0.941913,-0.356762,-0.457508,0.297445,-0.116354,-0.062552,-0.882857,-0.837471,0.062134,0.674420,0.044534,0.840970,-0.863451,0.104967,0.930282,-0.982259,-0.441267,-0.396444,0.594466,0.341698,0.937591,0.302688,0.413804,0.909427,0.318501,0.477343,-0.518238,0.766679,0.872619,-0.863488,0.104711,0.830518,-0.062120,0.613634,-0.011687,-0.517100,0.526724,0.756627,0.412573,-0.834362,0.203833,0.956883,-0.688340
